"[0.13018891098082389, 0.26037782196164777, 0.13018891098082389, 0.26037782196164777, 0.26037782196164777, 0.13018891098082389, 0.13018891098082389, 0.6509445549041194, 0.13018891098082389, 0.26037782196164777, 0.13018891098082389, 0.13018891098082389, 0.13018891098082389, 0.39056673294247163, 0.13018891098082389]"
"[0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505]"
"[0.254000254000381, 0.254000254000381, 0.1270001270001905, 0.254000254000381, 0.6350006350009525, 0.1270001270001905, 0.254000254000381, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.254000254000381, 0.3810003810005715]"
"[0.254000254000381, 0.254000254000381, 0.1270001270001905, 0.254000254000381, 0.6350006350009525, 0.1270001270001905, 0.254000254000381, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.1270001270001905, 0.254000254000381, 0.3810003810005715]"
"[0.24253562503633297, 0.24253562503633297, 0.12126781251816648, 0.24253562503633297, 0.24253562503633297, 0.12126781251816648, 0.24253562503633297, 0.6063390625908325, 0.12126781251816648, 0.24253562503633297, 0.12126781251816648, 0.12126781251816648, 0.24253562503633297, 0.36380343755449945, 0.12126781251816648]"
"[0.282842712474619, 0.1414213562373095, 0.282842712474619, 0.1414213562373095, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.1414213562373095, 0.4242640687119285, 0.1414213562373095, 0.1414213562373095, 0.282842712474619, 0.282842712474619, 0.282842712474619]"
"[0.1336306209562122, 0.2672612419124244, 0.2672612419124244, 0.2672612419124244, 0.2672612419124244, 0.2672612419124244, 0.2672612419124244, 0.2672612419124244, 0.2672612419124244, 0.1336306209562122, 0.1336306209562122, 0.4008918628686366, 0.2672612419124244, 0.2672612419124244, 0.2672612419124244]"
"[0.14586499149789456, 0.2917299829957891, 0.14586499149789456, 0.2917299829957891, 0.14586499149789456, 0.2917299829957891, 0.2917299829957891, 0.2917299829957891, 0.2917299829957891, 0.4375949744936837, 0.14586499149789456, 0.2917299829957891, 0.14586499149789456, 0.14586499149789456, 0.2917299829957891]"
"[0.14002800840280097, 0.28005601680560194, 0.28005601680560194, 0.14002800840280097, 0.28005601680560194, 0.14002800840280097, 0.14002800840280097, 0.28005601680560194, 0.28005601680560194, 0.28005601680560194, 0.14002800840280097, 0.5601120336112039, 0.28005601680560194, 0.14002800840280097, 0.14002800840280097]"
"[0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505]"
"[0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]"
"[0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.3849001794597505, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526]"
"[0.3651483716701107, 0.3651483716701107, 0.18257418583505536, 0.3651483716701107, 0.18257418583505536, 0.18257418583505536, 0.3651483716701107, 0.3651483716701107, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536]"
"[0.282842712474619, 0.282842712474619, 0.1414213562373095, 0.282842712474619, 0.1414213562373095, 0.1414213562373095, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.1414213562373095, 0.1414213562373095, 0.4242640687119285]"
"[0.14433756729740646, 0.2886751345948129, 0.14433756729740646, 0.14433756729740646, 0.7216878364870323, 0.14433756729740646, 0.2886751345948129, 0.14433756729740646, 0.14433756729740646, 0.2886751345948129, 0.14433756729740646, 0.14433756729740646, 0.14433756729740646, 0.14433756729740646, 0.14433756729740646]"
"[0.3086066999241838, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.3086066999241838, 0.6172133998483676, 0.1543033499620919, 0.1543033499620919]"
"[0.3651483716701107, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.18257418583505536, 0.3651483716701107, 0.3651483716701107, 0.18257418583505536, 0.3651483716701107, 0.18257418583505536, 0.3651483716701107]"
"[0.282842712474619, 0.282842712474619, 0.1414213562373095, 0.282842712474619, 0.1414213562373095, 0.1414213562373095, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.1414213562373095, 0.1414213562373095, 0.4242640687119285]"
"[0.30151134457776363, 0.15075567228888181, 0.30151134457776363, 0.15075567228888181, 0.15075567228888181, 0.30151134457776363, 0.30151134457776363, 0.15075567228888181, 0.30151134457776363, 0.30151134457776363, 0.30151134457776363, 0.15075567228888181, 0.15075567228888181, 0.15075567228888181, 0.45226701686664544]"
"[0.2917299829957891, 0.2917299829957891, 0.14586499149789456, 0.2917299829957891, 0.2917299829957891, 0.14586499149789456, 0.2917299829957891, 0.2917299829957891, 0.2917299829957891, 0.2917299829957891, 0.14586499149789456, 0.14586499149789456, 0.14586499149789456, 0.14586499149789456, 0.4375949744936837]"
"[0.282842712474619, 0.282842712474619, 0.1414213562373095, 0.282842712474619, 0.1414213562373095, 0.1414213562373095, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.282842712474619, 0.1414213562373095, 0.1414213562373095, 0.4242640687119285]"
"[0.17407765595569785, 0.3481553119113957, 0.17407765595569785, 0.3481553119113957, 0.3481553119113957, 0.17407765595569785, 0.3481553119113957, 0.17407765595569785, 0.17407765595569785, 0.3481553119113957, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785, 0.3481553119113957, 0.17407765595569785]"
"[0.17149858514250882, 0.34299717028501764, 0.17149858514250882, 0.17149858514250882, 0.17149858514250882, 0.17149858514250882, 0.5144957554275265, 0.17149858514250882, 0.5144957554275265, 0.17149858514250882, 0.17149858514250882, 0.17149858514250882, 0.17149858514250882, 0.17149858514250882, 0.17149858514250882]"
"[0.32025630761017426, 0.32025630761017426, 0.32025630761017426, 0.16012815380508713, 0.16012815380508713, 0.32025630761017426, 0.32025630761017426, 0.16012815380508713, 0.16012815380508713, 0.32025630761017426, 0.16012815380508713, 0.32025630761017426, 0.16012815380508713, 0.16012815380508713, 0.32025630761017426]"
"[0.32025630761017426, 0.32025630761017426, 0.32025630761017426, 0.16012815380508713, 0.16012815380508713, 0.32025630761017426, 0.32025630761017426, 0.16012815380508713, 0.16012815380508713, 0.32025630761017426, 0.16012815380508713, 0.16012815380508713, 0.32025630761017426, 0.16012815380508713, 0.32025630761017426]"
"[0.3086066999241838, 0.3086066999241838, 0.3086066999241838, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.3086066999241838, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.3086066999241838, 0.3086066999241838]"
"[0.3086066999241838, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.6172133998483676, 0.1543033499620919, 0.1543033499620919]"
"[0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526]"
"[0.3849001794597505, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.3849001794597505, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526]"
"[0.3086066999241838, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.3086066999241838, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.1543033499620919, 0.3086066999241838, 0.6172133998483676, 0.1543033499620919, 0.1543033499620919]"
"[0.3481553119113957, 0.3481553119113957, 0.17407765595569785, 0.17407765595569785, 0.3481553119113957, 0.17407765595569785, 0.3481553119113957, 0.3481553119113957, 0.3481553119113957, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785]"
"[0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]"
"[0.3481553119113957, 0.3481553119113957, 0.3481553119113957, 0.17407765595569785, 0.3481553119113957, 0.17407765595569785, 0.17407765595569785, 0.3481553119113957, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785, 0.17407765595569785, 0.3481553119113957, 0.17407765595569785]"
"[0.15075567228888181, 0.30151134457776363, 0.15075567228888181, 0.15075567228888181, 0.30151134457776363, 0.30151134457776363, 0.30151134457776363, 0.30151134457776363, 0.15075567228888181, 0.45226701686664544, 0.15075567228888181, 0.15075567228888181, 0.15075567228888181, 0.30151134457776363, 0.30151134457776363]"
"[0.31622776601683794, 0.15811388300841897, 0.15811388300841897, 0.31622776601683794, 0.15811388300841897, 0.15811388300841897, 0.4743416490252569, 0.31622776601683794, 0.15811388300841897, 0.4743416490252569, 0.15811388300841897, 0.15811388300841897, 0.15811388300841897, 0.15811388300841897, 0.15811388300841897]"
"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]"
"[0.39735970711951313, 0.26490647141300877, 0.26490647141300877, 0.13245323570650439, 0.13245323570650439, 0.26490647141300877, 0.13245323570650439, 0.26490647141300877, 0.13245323570650439, 0.39735970711951313, 0.13245323570650439, 0.26490647141300877, 0.26490647141300877, 0.13245323570650439, 0.39735970711951313]"
"[0.1690308509457033, 0.3380617018914066, 0.1690308509457033, 0.1690308509457033, 0.1690308509457033, 0.3380617018914066, 0.1690308509457033, 0.1690308509457033, 0.3380617018914066, 0.1690308509457033, 0.50709255283711, 0.1690308509457033, 0.1690308509457033, 0.1690308509457033, 0.3380617018914066]"
"[0.3380617018914066, 0.1690308509457033, 0.3380617018914066, 0.1690308509457033, 0.1690308509457033, 0.3380617018914066, 0.1690308509457033, 0.3380617018914066, 0.1690308509457033, 0.1690308509457033, 0.50709255283711, 0.1690308509457033, 0.1690308509457033, 0.1690308509457033, 0.1690308509457033]"
"[0.3244428422615251, 0.3244428422615251, 0.16222142113076254, 0.3244428422615251, 0.16222142113076254, 0.16222142113076254, 0.3244428422615251, 0.16222142113076254, 0.16222142113076254, 0.16222142113076254, 0.3244428422615251, 0.16222142113076254, 0.16222142113076254, 0.48666426339228763, 0.16222142113076254]"
